scenario_id,initial_allele_frequency,temperature_rate,selection_strength,food_availability,migration_rate,population_size,generations,final_temperature_anomaly,simulation_replicates,final_allele_frequency,final_population_size,extinction_probability
358,0.5459607811664425,0.0060106489289460715,0.23999348739360016,0.37221661710336906,0.15403738988883658,231,150,0.9015973393419108,3,0.6980676328502415,138.0,0.0
359,0.43361486957126993,0.03884499685241253,0.0613226496687551,0.5293504973265286,0.0828355043185341,252,74,2.8745297670785273,3,0.9431818181818181,58.666666666666664,0.3333333333333333
360,0.33030477867268127,0.013404178612840335,0.15567520387256092,0.6263167107949992,0.17588234669753702,125,97,1.3002053254455126,3,0.6554054054054054,74.0,0.0
361,0.6288078962399022,0.020316751486952514,0.1348984706220755,0.676632832067845,0.08354865727256794,179,95,1.930091391260489,3,0.875,88.0,0.0
362,0.36679514761336485,0.008527474522389744,0.14261758176734912,0.7177636425931588,0.08268164887797172,182,153,1.3047036019256308,3,0.8637681159420291,115.0,0.0
363,0.20200358022856135,0.04370017788973343,0.28111104667243236,0.978935466898357,0.16762731096606084,121,84,3.6708149427376084,3,0.9,45.0,0.0
364,0.3827282607254592,0.009309076411418784,0.2918327528407223,0.7297053969691423,0.05268986287138116,121,163,1.5173794550612618,3,0.9095238095238095,70.0,0.0
365,0.10717465572055465,0.0262460833492665,0.2607329774933521,0.38825154926608063,0.11957120664124073,124,152,3.989404669088508,3,0.9555555555555556,30.0,0.0
366,0.07524330066009575,0.024026447757584966,0.11273829700759679,0.7809008934989985,0.02373547341576898,166,164,3.9403374322439344,3,,0.6666666666666666,1.0
367,0.6294681497488702,0.009996900054655493,0.13344508299683344,0.731962733524478,0.1436124673268501,183,114,1.1396466062307262,3,0.6182795698924731,124.0,0.0
368,0.13471518571385327,0.006478514233523478,0.34992490781259,0.6459788789382668,0.17450634982969965,139,118,0.7644646795557704,3,0.6273584905660378,106.0,0.0
369,0.6479796178258221,0.005773653459176676,0.0664861412270563,0.9542609220207457,0.189498609008957,155,101,0.5831389993768443,3,0.5258064516129033,155.0,0.0
370,0.2679604742858941,0.021455360097894595,0.16317173762153303,0.4735293903737378,0.17967507678787492,254,95,2.0382592092999867,3,0.8551401869158878,107.0,0.0
371,0.5025325143500265,0.004887694142603834,0.04240042608909743,0.7749248071749983,0.06780317151465208,202,136,0.6647264033941214,3,0.6095238095238095,175.0,0.0
372,0.09299420545311633,0.04284360933638212,0.2695246294057905,0.9195737014667695,0.027294110808902185,252,102,4.370048152310976,3,0.9855967078189299,81.0,0.0
373,0.2767905900182505,0.025098423878053194,0.12499791536237256,0.3894099824231133,0.07377567614749414,193,95,2.3843502684150533,3,0.9396135265700484,69.0,0.0
374,0.2885672652803539,0.010469260332661127,0.11380683986071534,0.7575190212809747,0.07763076691561302,136,104,1.0888030745967572,3,0.7256944444444443,96.0,0.0
375,0.38771677392398984,0.03519000325628881,0.1512377460313463,0.7318876701612964,0.19324052507363526,147,122,4.293180397267235,3,,1.0,1.0
376,0.6395643762667548,0.03612792284302636,0.0487899781280479,0.6289142664550169,0.13966368157371764,192,169,6.105618960471454,3,,0.6666666666666666,1.0
377,0.33711211507821337,0.0059897745274497954,0.20984293590811767,0.4322664648805742,0.15030391205587867,95,121,0.7247627178214252,3,0.6432291666666666,64.0,0.0
378,0.5146990168127819,0.03938255855577652,0.23126336549208865,0.748085564014568,0.15091405908792627,202,155,6.1042965761453605,3,0.8777777777777778,45.0,0.0
379,0.6122660368055918,0.003566498414363982,0.20798089497529254,0.4905750513684084,0.1720691781563567,233,135,0.4814772859391376,3,0.5416666666666666,188.0,0.0
380,0.3115490609517335,0.010088481809218106,0.13848756029434445,0.807455501451146,0.040871909042327764,222,79,0.7969900629282304,3,0.8170289855072465,184.0,0.0
381,0.6249792680124592,0.03486104503194502,0.09393437781060242,0.5400025032294946,0.19441403542617716,121,141,4.915407349504248,3,,0.6666666666666666,1.0
382,0.4390497428232625,0.015228024873237603,0.1257200461332871,0.37569035214864976,0.1456963733803863,207,74,1.1268738406195826,3,0.7053571428571429,112.0,0.0
383,0.033254416310776955,0.0333682887780221,0.33363960228772005,0.8417269810227518,0.09432803812487574,135,119,3.9708263645846302,3,0.9507575757575758,44.0,0.0
384,0.3222114031749006,0.01595967768574435,0.19694854853946883,0.6302481221417248,0.11963357600815494,210,160,2.553548429719096,3,0.9206349206349206,84.0,0.0
385,0.6966563096069529,0.005385961464965436,0.15309871125162922,0.46745902724842614,0.07042409478510674,118,99,0.5332101850315781,3,0.5915750915750916,91.0,0.0
386,0.14693987818994814,0.03485527029711549,0.18881239770535543,0.9475096284411967,0.006518488649402899,272,76,2.6490005425807777,3,1.0,128.0,0.0
387,0.3001933005633305,0.005451924777373596,0.1140734708527467,0.9909193329998054,0.04179192149692282,113,90,0.49067322996362367,3,0.6239669421487604,121.0,0.0
388,0.41433924809312506,0.023413926504105738,0.2157402551049103,0.5948779308355554,0.16535247197898942,148,83,1.9433558998407763,3,0.7584541062801932,69.0,0.0
389,0.31702307271378194,0.03165975948309574,0.30783566089052783,0.5902215441318925,0.11354911981875056,214,76,2.406141720715276,3,0.9261363636363636,88.0,0.0
390,0.1441137890349254,0.004972940986042923,0.262921885439527,0.5372389796693915,0.14474905803836755,90,76,0.37794351493926215,3,0.5485232067510548,79.0,0.0
391,0.6079070262735781,0.03792779851877694,0.058457197776090444,0.3654417291971712,0.011257762596398236,193,156,5.916736568929202,3,,0.3333333333333333,1.0
392,0.18725133766477015,0.02557575266790211,0.16639814501761813,0.8670915920485913,0.09777966029413412,95,120,3.069090320148253,3,0.9429824561403509,38.0,0.0
393,0.6926915994649345,0.008455570940218055,0.29582526039869805,0.3836373346425251,0.09552975391459416,108,159,1.3444357794946709,3,0.8765432098765432,54.0,0.0
394,0.4756933569547612,0.031464228632743715,0.11426153032207535,0.6220736143849452,0.0733162126998101,156,122,3.8386358931947333,3,,1.0,1.0
395,0.3396927131962576,0.016056629130710542,0.1277537959587744,0.5130543795758293,0.07300944937695168,97,85,1.364813476110396,3,0.8173076923076922,52.0,0.0
396,0.6143098823423944,0.027891133848837374,0.07281165619003374,0.8010085672358509,0.16953329359959465,108,93,2.5938754479418757,3,0.9219858156028368,47.0,0.0
397,0.13090239820596683,0.0023705420567513382,0.04512010843407523,0.8454633763972825,0.19743726640833878,141,74,0.17542011219959902,3,0.5097465886939571,171.0,0.0
398,0.531207542583528,0.005090073131161282,0.21948250396917335,0.8414489335783546,0.07184087945354754,197,71,0.36139519231245104,3,0.6619273301737757,211.0,0.0
399,0.4287768659240353,0.04462351901002119,0.11243757530831863,0.47316933017169027,0.02478517855070299,164,126,5.62256339526267,3,,0.6666666666666666,1.0
400,0.4296182165713831,0.0360676459983273,0.2709834475585631,0.9301519716168066,0.16115453966846027,128,94,3.390358723842766,3,0.88,50.0,0.0
401,0.40243786126675984,0.014788714241023938,0.13553132145648078,0.9557638399994977,0.1363791810134147,263,168,2.4845039924920216,3,0.8979328165374677,129.0,0.0
402,0.30933139960155875,0.02510981565422099,0.18587693437325492,0.41973658739042247,0.04734039890532067,276,123,3.0885073254691817,3,0.9647058823529412,85.0,0.0
403,0.07514078443911418,0.04205286296028224,0.06962997822187865,0.4786874851709896,0.15306424478772732,250,79,3.322176173862297,3,,1.0,1.0
404,0.6331863267423242,0.033205141741069026,0.051958674274834846,0.7997005898356744,0.12632570843426358,140,146,4.8479506941960775,3,,1.0,1.0
405,0.584892561167855,0.032889074216445664,0.21757641448671097,0.5596011570781555,0.13945473236598582,126,166,5.45958631992998,3,,0.6666666666666666,1.0
406,0.4236395929543457,0.030566829342672915,0.16988097350393622,0.8414785263329984,0.19953347846772718,185,86,2.6287473234698706,3,0.8597560975609756,82.0,0.0
407,0.16561153726752073,0.025195823622568746,0.1840401271237306,0.7215203599293671,0.009814809544854608,182,110,2.771540598482562,3,1.0,73.0,0.0
408,0.42059543558392565,0.027163228106113393,0.2403468677658795,0.8181404188517314,0.12830944066817132,144,149,4.047320987810895,3,0.9420289855072465,46.0,0.0
409,0.4485896252386764,0.02511282948909979,0.22398285724409944,0.415775688389666,0.054631308145104,251,123,3.088878027159274,3,0.9718614718614719,77.0,0.0
410,0.6149014343191437,0.0311992169203837,0.058930585111007225,0.7349787177888628,0.04434759752741979,92,144,4.492687236535253,3,,0.0,1.0
411,0.5843853711808606,0.027518619721368855,0.2192360351205471,0.5700844380870291,0.08925000423226188,249,157,4.32042329625491,3,0.9747474747474748,66.0,0.0
412,0.5146246217479948,0.024349407366921254,0.14783436359947869,0.3827468298875603,0.028601480265277025,161,89,2.1670972556559915,3,0.9863387978142076,61.0,0.0
413,0.28016697398331203,0.042598176824279806,0.19164908635479955,0.5026461061185001,0.021150027492302815,133,104,4.4302103897251,3,1.0,33.0,0.0
414,0.5765395258192081,0.01848374011665184,0.2772018579271723,0.8717582344824713,0.02216415393974083,266,131,2.4213699552813908,3,0.9868766404199475,127.0,0.0
415,0.6725943624586441,0.019291937220852817,0.04630210848096712,0.950146748667621,0.1767332563144966,213,122,2.353616340944044,3,0.70679012345679,108.0,0.0
416,0.40000959063048647,0.01110486741937337,0.29222424177428385,0.6740900249548821,0.006775559028511302,209,138,1.5324717038735252,3,1.0,118.0,0.0
417,0.666832500767813,0.03765347108486726,0.11870340486737271,0.3846613052066714,0.18807028250763613,215,164,6.17516925791823,3,,1.0,1.0
418,0.38671826420762245,0.029619648701876007,0.17803201942745864,0.6228474886141931,0.023889687185740072,138,79,2.3399522474482044,3,0.9885057471264368,58.0,0.0
419,0.1859305382730456,0.0379755520954814,0.07666633623541759,0.49735412374456195,0.10972281186444151,280,91,3.4557752406888076,3,,0.6666666666666666,1.0
420,0.13934847876091733,0.026222598393012372,0.14778984671891693,0.757003535796305,0.18244106808173527,172,85,2.2289208634060516,3,0.8130081300813008,82.0,0.0
421,0.6420005520747528,0.0408070685991855,0.2953080266674889,0.7603358462489553,0.12402933149310949,207,134,5.468147192290857,3,0.9313725490196078,51.0,0.0
422,0.4926320193159347,0.0027087346256347514,0.3365896253314079,0.7306424449526269,0.15629316788048433,117,108,0.29254333956855316,3,0.4959016393442623,122.0,0.0
423,0.03830613332358329,0.02391859037468709,0.19230083818109725,0.6340430374024437,0.06794341083241535,248,95,2.2722660855952737,3,0.9506172839506174,108.0,0.0
424,0.3834550659131124,0.018136960006820246,0.34037820257593876,0.4624027500485054,0.0639331135254174,269,99,1.7955590406752044,3,0.9256198347107438,121.0,0.0
425,0.3940171480780912,0.023469051049888355,0.23599694893576736,0.9675011508732351,0.05704421709877348,194,139,3.2621980959344814,3,0.9789029535864979,79.0,0.0
426,0.04677693601347302,0.013282704327545854,0.17839031295890967,0.3701466125127374,0.1235338921107278,207,138,1.833013197201328,3,0.8895348837209301,86.0,0.0
427,0.5303102489414913,0.024212703708249524,0.22326229279316048,0.6074424133310167,0.008250606501312508,228,80,1.9370162966599618,3,1.0,108.0,0.0
428,0.4688472692149809,0.044808877882188375,0.035057036532254775,0.7124292729371489,0.15020175057651158,180,153,6.855758315974821,3,,1.0,1.0
429,0.3952872838191688,0.028656387147916518,0.25295198248785705,0.9083280623007299,0.024457907440563732,116,163,4.670991105110392,3,1.0,35.0,0.0
430,0.047431660379551904,0.03795658929118434,0.05455693649910312,0.47650833754319943,0.0007788292762265225,204,114,4.327051179195014,3,,1.0,1.0
431,0.2540206819006528,0.009137695193942174,0.17434885145725,0.6115410740619195,0.1535322065397483,211,160,1.462031231030748,3,0.7336182336182335,117.0,0.0
432,0.4672200586839448,0.007349646715240526,0.12452505430715219,0.9436568929409819,0.017746898601577833,160,111,0.8158107853916984,3,0.8356973995271869,141.0,0.0
433,0.6614780948864324,0.042878588183187884,0.16158501665564556,0.7838079772642184,0.0913491196707998,224,146,6.260273874745431,3,,0.6666666666666666,1.0
434,0.051159491564309004,0.008198757403618414,0.2265436171339517,0.5011589705879913,0.1332104598538297,99,105,0.8608695273799335,3,0.6944444444444443,66.0,0.0
435,0.6240525239456404,0.037228153579079416,0.18770809602201027,0.8523818066116575,0.05422757724701808,115,119,4.43015027591045,3,0.9714285714285714,23.666666666666668,0.3333333333333333
436,0.16231297474839634,0.039018105246402736,0.2933816373018927,0.9363972844658508,0.1754953962448519,263,166,6.477005470902854,3,0.9086021505376345,62.0,0.0
437,0.18298527519339036,0.04206844450419856,0.2127882212326392,0.6246218045467988,0.11207477919357461,155,104,4.3751182284366505,3,0.9603174603174603,42.0,0.0
438,0.22333051466383788,0.012376516533033736,0.056376956626280575,0.6727671831456719,0.1775523351427775,193,133,1.646076698893487,3,0.5961538461538461,104.0,0.0
439,0.37905367394636824,0.02042949548478941,0.1786085204215014,0.48603027592176806,0.16458717543861945,162,90,1.8386545936310468,3,0.817351598173516,73.0,0.0
440,0.5101372470072997,0.03467935549433456,0.21395809344887493,0.9109021437206385,0.05821007049013001,248,159,5.514017523599195,3,0.9722222222222223,66.0,0.0
441,0.5187050079315337,0.03634624259375571,0.2426655070487405,0.9001229610434801,0.1986197725435272,123,112,4.070779170500639,3,0.8902439024390244,41.0,0.0
442,0.5753235080854121,0.03401692965927544,0.17491845302784573,0.9525168498261328,0.07888518591451894,168,127,4.320150066727981,3,0.896969696969697,55.0,0.0
443,0.10098137918394423,0.011708333344849447,0.2990227745708034,0.6077592698387508,0.07881681788305164,198,94,1.100583334415848,3,0.8438320209973753,127.0,0.0
444,0.3593789239792944,0.036650129338076765,0.31645251768759664,0.3955743808287195,0.11496414624802309,164,117,4.288065132554982,3,0.9487179487179488,39.0,0.0
445,0.4415688398159574,0.02123285453705557,0.15756634267309283,0.6567224630791682,0.11639982575128283,133,120,2.547942544446668,3,0.9228395061728395,54.0,0.0
446,0.3463367821838329,0.03716691832819747,0.26860735719611445,0.5718960212177753,0.1601154235030641,201,156,5.798039259198805,3,0.9365079365079364,42.0,0.0
447,0.13283977760070764,0.027055345854422624,0.1212998379517484,0.8304620092523696,0.04775706587173665,231,137,3.7065823820558994,3,0.9906250000000001,53.666666666666664,0.3333333333333333
448,0.2009335195586147,0.023979181827487553,0.3335668697331814,0.5978498999966824,0.17514769719264156,134,169,4.052481728845397,3,0.899122807017544,38.0,0.0
449,0.6161500686994593,0.009132239278103742,0.2922906302512521,0.3708971068153648,0.07866037673986158,268,157,1.4337615666622874,3,0.9036458333333334,128.0,0.0
450,0.49146398254914625,0.024907838375528756,0.15411648802643854,0.877993015205686,0.1419116807896442,94,117,2.9142170899368645,3,0.9316239316239315,39.0,0.0
451,0.627964505930472,0.011887764766201191,0.08452528293075995,0.767822446816828,0.19439886854035407,104,94,1.117449888022912,3,0.5136986301369862,73.0,0.0
452,0.19727915388566372,0.007998450462374167,0.30538033768756223,0.4971584012673671,0.10063570534497757,190,170,1.3597365786036084,3,0.8594771241830066,102.0,0.0
453,0.03813440361776919,0.025928901891964146,0.19393249366558263,0.8748407946666006,0.0710563079105554,217,111,2.87810811000802,3,0.9492753623188407,92.0,0.0
454,0.14251844700123864,0.033855054960338825,0.2811068509402074,0.43883115850623966,0.07869141479766435,188,160,5.416808793654212,3,0.9736842105263158,38.0,0.0
455,0.0318138733627774,0.014846640036773188,0.20761353121681525,0.5671610087789696,0.054409037835533886,203,116,1.72221024426569,3,0.9516666666666667,100.0,0.0
456,0.1516204824334948,0.024773885361257804,0.2561426948202322,0.7239417192085265,0.01862186617170618,147,155,3.8399522309949594,3,1.0,46.0,0.0
457,0.14723515111661706,0.03488691602627853,0.14538083544827213,0.8587948762364666,0.04125458068106916,237,88,3.0700486103125106,3,0.9774305555555555,96.0,0.0
458,0.3630073169657131,0.003416248632029501,0.10209514841034667,0.8206079639198264,0.1674766956610851,110,78,0.2664673932983011,3,0.44623655913978494,124.0,0.0
459,0.6209920653235299,0.036293239774286695,0.3082989746262289,0.8039785604762459,0.13483061345879296,198,123,4.4640684922372635,3,0.9540229885057471,58.0,0.0
460,0.467367440409181,0.04152171557636402,0.062167040453346686,0.5552469105999592,0.014490994719174366,202,165,6.851083070100064,3,,1.0,1.0
461,0.32832786221958987,0.0310398122390761,0.29915842064138276,0.9941501612497176,0.03235649155845315,147,150,4.655971835861415,3,0.9891304347826088,46.0,0.0
462,0.6245733417516133,0.004101641204587652,0.27130897925938346,0.5805714587777577,0.1297193582940864,195,121,0.4962985857551059,3,0.6242424242424243,165.0,0.0
463,0.2040273088980467,0.0078145185661714,0.06742311458854665,0.4171598575105196,0.12755800802691555,132,105,0.820524449447997,3,0.45098039215686275,85.0,0.0
464,0.1751444035979345,0.03175105898635383,0.24979186104526935,0.7004593900320485,0.1869915633731702,176,108,3.4291143705262135,3,0.8916666666666666,60.0,0.0
465,0.5900281907504262,0.005230994541084441,0.2667459500923214,0.9924908189907545,0.16931964325756338,105,128,0.6695673012588085,3,0.5931372549019608,102.0,0.0
466,0.44993326309919757,0.01719145062578871,0.24743526984259323,0.8507569990678626,0.19964569622357078,91,119,2.0457826244688566,3,0.7730496453900709,47.0,0.0
467,0.07107372406820632,0.02762189188143236,0.06808772799429394,0.5090972783114716,0.06575598226114746,199,143,3.9499305390448276,3,,0.6666666666666666,1.0
468,0.15315144299859534,0.009127376714221157,0.04438855759962479,0.9176059586300226,0.13870108487121213,169,74,0.6754258768523657,3,0.5327004219409283,158.0,0.0
469,0.04895584477753677,0.02602299474842741,0.12041100841174751,0.7378721277807537,0.08692083513619307,110,163,4.241748143993668,3,,1.0,1.0
470,0.22283204002411647,0.03120325084287242,0.04729737971795174,0.9713093472228015,0.19615149358167044,267,144,4.493268121373628,3,,1.0,1.0
471,0.34169235594759395,0.011459717891072236,0.29000522887934865,0.8286301631455645,0.044390807912189814,254,115,1.3178675574733072,3,0.9352941176470589,170.0,0.0
472,0.340075288337246,0.037535653648826495,0.24883029898690445,0.7680589033010359,0.1299654845126557,184,97,3.64095840393617,3,0.9327956989247314,62.0,0.0
473,0.2790465440857878,0.003963478273778364,0.2818211634598796,0.631448839860379,0.08764767141751471,234,94,0.37256695773516624,3,0.6055806938159879,221.0,0.0
474,0.17031627857781734,0.027276342971468255,0.10441696486517624,0.39173575351755185,0.15350148319617968,227,108,2.9458450409185715,3,0.9285714285714285,70.0,0.0
475,0.284757841212534,0.020546686105179027,0.29081434349059,0.5585439823608811,0.15160724225156721,142,164,3.3696565212493605,3,0.9222222222222222,45.0,0.0
476,0.47278169126961556,0.020562286490612057,0.26929271140693267,0.6476332903384006,0.08288545422162817,220,123,2.529161238345283,3,0.9629629629629629,90.0,0.0
477,0.24287396432222683,0.006482759300040051,0.16275264176837284,0.43050697273404626,0.08208829471108935,214,126,0.8168276718050465,3,0.724220623501199,139.0,0.0
478,0.6535764914077833,0.0035575602349480545,0.2288666900806221,0.6475278713225503,0.004052225640827834,172,95,0.3379682223200652,3,0.9860279441117764,167.0,0.0
479,0.10938511907771704,0.011322148266452123,0.11786247790749381,0.6108491179984276,0.10580787869777807,192,70,0.7925503786516486,3,0.6643192488262911,142.0,0.0
480,0.13845247162125632,0.00602335458117843,0.20589548776407796,0.5638986657608254,0.10967954720694362,153,92,0.5541486214684156,3,0.6666666666666666,124.0,0.0
481,0.04623366723868186,0.04247877675462061,0.06465859878047808,0.4324581861751159,0.0293093653020281,258,169,7.178913271530884,3,,0.3333333333333333,1.0
482,0.44383236091389733,0.028242467923265575,0.34574342448592943,0.40748520002852556,0.19490017850845784,167,90,2.5418221130939016,3,0.8477011494252874,58.0,0.0
483,0.44745790738656366,0.020063593308020038,0.152864580312697,0.9553081635116507,0.02984554568805129,171,170,3.4108108623634066,3,0.990049751243781,67.0,0.0
484,0.2840137909313375,0.02989732086720784,0.3397301540746752,0.3874406827463336,0.18457287258503813,165,127,3.7969597501353953,3,0.8968253968253967,42.0,0.0
485,0.501945908914893,0.008414919907112978,0.20068397786593029,0.7877839145714084,0.09124946147753638,153,85,0.7152681921046031,3,0.7551282051282051,130.0,0.0
486,0.1935597803073363,0.038738890012720434,0.04103071770648409,0.810760350986528,0.1998780073029054,195,70,2.7117223008904303,3,0.8115079365079364,84.0,0.0
487,0.13790060748935973,0.030988204938404783,0.049197067067311445,0.7333634895063083,0.13680002071221123,168,129,3.997478437054217,3,,1.0,1.0
488,0.274673751024115,0.031983138727425475,0.22017421696442252,0.48496416186104785,0.11262710871702196,227,159,5.085319057660651,3,0.9499999999999998,50.0,0.0
489,0.47677830141260147,0.022287034817935425,0.13290691291822437,0.40582603613442236,0.04892542655180574,215,71,1.5823794720734152,3,0.9383333333333334,100.0,0.0
490,0.6910393647417261,0.011566736841535818,0.2907603016593192,0.4596191731732361,0.056720229921114786,232,112,1.2954745262520115,3,0.8946666666666667,125.0,0.0
491,0.2473517949748754,0.036329084948674026,0.33646189056493536,0.9189414143730515,0.03071557338955131,107,148,5.376704572403756,3,1.0,29.0,0.0
492,0.12912443191415665,0.04127538758217036,0.19572114421394507,0.5686477072368594,0.03140509946683856,190,71,2.9305525183340952,3,0.9701492537313433,67.0,0.0
493,0.19612448441279276,0.04130286272109641,0.28512390152711276,0.9803659100379677,0.02015230422427461,231,129,5.3280692910214364,3,0.9897435897435898,65.0,0.0
494,0.20229081760062032,0.025346493348213518,0.13254556338030563,0.5342526076581824,0.1147690604049195,279,88,2.2304914146427897,3,0.9051724137931033,116.0,0.0
495,0.34431940277131823,0.029984927396893492,0.07101826341849729,0.9548862760699877,0.10114493989082496,166,152,4.55770896432781,3,,0.6666666666666666,1.0
496,0.4681166385161124,0.03253004047256946,0.2591619011177081,0.9188149330899572,0.12272108700938483,248,98,3.1879439663118068,3,0.9273927392739273,101.0,0.0
497,0.09667146071985629,0.028068776636356083,0.051232897206585935,0.5068407435981946,0.012141436920382343,274,125,3.5085970795445105,3,,1.0,1.0
498,0.13742654371172158,0.02824751473563935,0.2830768418762456,0.8842224685017105,0.061908701627525486,264,125,3.5309393419549187,3,0.9625850340136055,98.0,0.0
499,0.4072172092578604,0.022334148832629158,0.2396364452559247,0.4865566304852968,0.19584864791735887,233,79,1.7643977577777035,3,0.8148148148148149,108.0,0.0
500,0.5855781646060898,0.027546127438901072,0.10835351910198908,0.8346887504291949,0.016896179135414392,165,148,4.076826860957358,3,,0.6666666666666666,1.0
501,0.425290098902819,0.006762263691045268,0.05544178018955846,0.8380436167337006,0.058587181300767434,150,159,1.0751999268761976,3,0.7117117117117117,111.0,0.0
502,0.540588924090218,0.032022180522861786,0.11915393684270428,0.8108139373640517,0.1896295369029668,137,79,2.529752261306081,3,0.8688524590163934,61.0,0.0
503,0.24852897014238923,0.012090907414848548,0.15584004300821333,0.8325162256550651,0.09484851628507732,111,127,1.5355452416857656,3,0.801470588235294,68.0,0.0
504,0.24048377501248935,0.008075438484745323,0.11541876766007311,0.9087921958072915,0.1204833924306821,212,108,0.8721473563524949,3,0.6461824953445064,179.0,0.0
505,0.5592370077628437,0.004771669595561076,0.11124514813516341,0.49956705013727054,0.19707291243364444,114,141,0.6728054129741118,3,0.4939759036144578,83.0,0.0
506,0.4439165773803313,0.0022143535076623345,0.08897920066875435,0.7631018404325008,0.07594386529633315,135,163,0.36093962174896055,3,0.606280193236715,138.0,0.0
507,0.5423652268249778,0.02123751513057716,0.2698447928122465,0.984012810487044,0.09219616494029413,150,134,2.8458270274973394,3,0.9362745098039215,68.0,0.0
508,0.6455052920910677,0.01269301046755545,0.313698532373209,0.41340405940243874,0.1296896341175293,94,149,1.891258559665762,3,0.8632478632478633,39.0,0.0
509,0.4417861668991254,0.02330799657855935,0.2275510719762195,0.44858141070663893,0.04311414206604367,186,97,2.260875668120257,3,0.9629629629629629,72.0,0.0
510,0.4305121582221255,0.021001746171038033,0.10823226959546864,0.9238260658939771,0.07478436805864468,103,115,2.415200809669374,3,0.9566666666666667,50.0,0.0
511,0.3044997212878263,0.009823547076900363,0.2641206449376746,0.6414978704747577,0.0032514219785436897,191,167,1.6405323618423606,3,1.0,101.0,0.0
512,0.5765616197689272,0.033113052225947535,0.3081093985659292,0.9394247148436077,0.06749794127688773,91,131,4.337809841599127,3,0.9770114942528735,29.0,0.0
513,0.437901232167748,0.013493885758855668,0.10102472046306149,0.4240397156323643,0.13186283918329056,147,148,1.997095092310639,3,0.7583333333333333,60.0,0.0
514,0.5398384962763925,0.015599841218953895,0.0956831521488647,0.6448492159955043,0.10936269204810212,242,162,2.527174277470531,3,0.9242424242424243,99.0,0.0
515,0.6161315133636163,0.04139050824597859,0.3020839632435134,0.9769777828836023,0.09309999943381149,262,74,3.0628976102024157,3,0.9513274336283186,113.0,0.0
516,0.08598656153948042,0.01878187409621075,0.1124598692073591,0.46046138438469375,0.19064075490172971,132,89,1.671586794562757,3,0.7150537634408604,62.0,0.0
517,0.6727841124512047,0.0347160701338119,0.23510261508007146,0.7894123240580959,0.0662948647318248,225,135,4.686669468064607,3,0.9708994708994708,63.0,0.0
518,0.15508371924844774,0.04232133359904711,0.1265738687873899,0.5158712329908024,0.1422325596388315,203,136,5.755701369470407,3,,1.0,1.0
519,0.3323702752900145,0.029195188091703808,0.08103778296347396,0.7876633998112708,0.05412213903903878,280,97,2.831933244895269,3,0.9608695652173913,115.0,0.0
520,0.13866055641233566,0.016292216806555078,0.13600033929962496,0.645216357606475,0.0380839009332699,220,89,1.450007295783402,3,0.9100529100529101,126.0,0.0
521,0.39296484301436296,0.007541728400830431,0.25044704255642725,0.9635656318106878,0.08535912433287565,134,161,1.2142182725336994,3,0.8583333333333334,100.0,0.0
522,0.09587211605432916,0.0038471779771527166,0.26083804080442874,0.8446640224379727,0.16861164819315028,197,75,0.28853834828645375,3,0.6138763197586727,221.0,0.0
523,0.5505277268210763,0.018191165510253016,0.12706804245830355,0.46246554887314295,0.19920315102050543,103,76,1.3825285787792292,3,0.710691823899371,53.0,0.0
524,0.5840953697873595,0.029498260726092684,0.26522574216379746,0.8126161279491677,0.17168689701463652,146,88,2.5958469438961562,3,0.8589743589743589,65.0,0.0
525,0.0305524932792392,0.027736725028860446,0.14323476458346684,0.4304617652261395,0.037227750820847776,182,103,2.8568826779726257,3,0.9943502824858758,59.0,0.0
526,0.07705635849409115,0.004447267691523387,0.3231284015463821,0.5528667870799024,0.196446139494717,113,167,0.7426937044844055,3,0.6483739837398373,82.0,0.0
527,0.12552275915916622,0.03274174502453621,0.22225756452066212,0.7989205975183498,0.01923820000289496,102,89,2.9140153071837225,3,1.0,41.0,0.0
528,0.08134790317209059,0.02797777082433406,0.34570914427170907,0.7867899494776619,0.14215230700438594,196,169,4.728243269312456,3,0.9303030303030303,55.0,0.0
529,0.4842677412951034,0.003727807623024224,0.30744179227411117,0.5870408887462175,0.0008727243029430731,97,121,0.4510647223859311,3,1.0,84.0,0.0
530,0.6578000505870966,0.013065219549384277,0.18728421537690876,0.462954977058554,0.01153853433328802,279,78,1.0190871248519735,3,0.9704142011834319,169.0,0.0
531,0.517097306994108,0.03915520224191241,0.07585562856079714,0.5374070690768047,0.03900589352896547,206,72,2.819174561417693,3,0.9908675799086758,73.0,0.0
532,0.40079901782427896,0.03209665331591884,0.23732079388322253,0.6022348057464609,0.11100204918798107,200,79,2.5356356119575887,3,0.9458333333333334,80.0,0.0
533,0.13338349154419857,0.04206716864077829,0.27368247930236694,0.9497804122863588,0.18333605689987345,231,135,5.679067766505069,3,0.8879781420765026,61.0,0.0
534,0.6519198942351506,0.019918276432545914,0.031157198331181097,0.3906712253000036,0.021897465140163042,277,79,1.5735438381711273,3,0.8346354166666666,128.0,0.0
535,0.2656406018696765,0.032154644705702375,0.28300761811215835,0.733638628324006,0.029287234911395912,252,145,4.662423482326845,3,0.9806763285024155,69.0,0.0
536,0.26771728582219123,0.0025587139928872384,0.11978835857047977,0.5648903601916356,0.05484910704362059,192,151,0.386365812925973,3,0.625968992248062,172.0,0.0
